PetID,SentimentMagnitude,SentimentScore,NumSentences
fde58f7fa,1.4,0.1,5.0
351d29156,4.7,-0.1,13.0
741524a39,3.7,0.5,7.0
2e111f82d,0.8,0.8,1.0
b9d28a286,1.7,0.5,3.0
b7575471f,7.5,0.0,25.0
f7d121b3b,,,
c1c16ac86,2.2,0.1,5.0
cdd815db9,6.5,0.2,18.0
9b3e95995,7.3,0.0,24.0
1635eac9a,0.3,0.3,1.0
14bf62107,1.4,0.4,3.0
802a18435,1.0,0.5,2.0
047c20d1a,5.3,-0.1,16.0
831505752,1.3,0.6,2.0
9761c645f,1.6,0.2,7.0
8d4cc2bf9,2.4,0.0,11.0
36fd9e13d,0.1,0.0,2.0
7a87da606,0.6,0.6,1.0
67994352b,0.9,0.2,3.0
3c03a9912,3.2,0.6,5.0
c1aa4142d,1.1,0.3,2.0
b15103b97,0.7,0.7,1.0
df89a82ab,1.2,0.4,3.0
0cb450c62,2.7,0.1,7.0
f7b533990,5.5,0.4,9.0
b6f1e40a5,1.1,0.1,4.0
87e1b0c16,2.9,0.3,6.0
2204729ca,0.9,0.9,1.0
af6364af9,2.5,0.3,8.0
d20a375dd,3.4,0.2,7.0
e8dc8fa13,0.3,0.3,1.0
e333feca8,0.4,0.0,5.0
e653e3c51,0.0,0.0,1.0
a062234cb,4.0,0.2,11.0
fdbc1c567,3.4,0.2,7.0
caf56c307,2.2,0.4,5.0
3d751fe45,2.7,0.1,9.0
6aff78ff8,0.5,0.2,2.0
351d1e748,0.0,0.0,1.0
8f1b39562,2.9,0.0,7.0
e4460cb03,1.6,0.0,3.0
c8f4a2877,1.7,0.5,3.0
0753ad1cd,7.8,0.0,32.0
eb6c84ec0,3.5,0.0,10.0
5884b684d,3.9,0.4,7.0
0697d76d2,3.5,0.7,5.0
5452fea14,1.2,0.3,4.0
75a803430,1.1,-0.2,3.0
33826a08a,0.0,0.0,3.0
ec0fd1a7e,0.9,0.9,1.0
17c5ded7d,0.1,0.0,3.0
330943a7e,0.7,-0.2,3.0
c1ed602f2,5.0,0.3,12.0
a65b11deb,,,
fc6976a96,0.6,0.6,1.0
c467f8702,0.8,0.8,1.0
ee0e059cb,0.2,0.0,2.0
06fb72c12,1.4,0.2,2.0
44bc5f67c,3.2,0.1,9.0
0256cac2b,0.5,-0.1,3.0
239326fd2,1.2,0.3,3.0
6276a846c,2.0,0.1,6.0
d5d4b6f13,2.7,0.6,4.0
870e7158b,1.9,0.2,6.0
7f3f14a72,0.1,0.1,1.0
3983e7c06,0.7,-0.3,2.0
f1e99433d,1.9,0.0,4.0
c8264b581,0.3,-0.3,1.0
01c3c09df,2.3,0.2,6.0
102c931d8,0.8,0.3,2.0
6b446b436,2.9,0.2,8.0
7af4cab5e,0.0,0.0,2.0
6acd97990,1.0,0.2,4.0
e32c29f03,3.0,0.0,5.0
4eb9088a2,0.4,0.4,1.0
74ca92e79,1.4,0.3,3.0
8f1d6224d,1.2,0.1,6.0
08f40f232,2.4,0.0,7.0
52f439e65,,,
b342437c5,4.7,0.0,11.0
90bfb8cb2,1.2,0.6,2.0
923a03e90,12.7,0.0,39.0
1f33216f7,1.1,-0.3,2.0
ef4059fae,3.3,0.1,8.0
ef7c5813c,2.8,0.4,6.0
4e1033fe2,2.4,0.4,5.0
fd48a560c,0.3,0.0,2.0
210b8d077,1.8,0.0,3.0
91b088719,1.1,0.0,5.0
6ba094bf4,0.1,0.0,3.0
96462a567,2.7,0.4,6.0
71be09737,1.3,0.0,3.0
146aa46b3,2.2,0.3,4.0
dff390828,0.9,0.9,1.0
5f5d44f43,1.9,0.3,6.0
3c1370c6a,2.2,0.5,4.0
1930bcf64,0.1,0.0,2.0
b586e1ea4,4.7,0.5,9.0
f14c5a335,10.0,0.1,18.0
428fd4ef7,1.3,0.1,4.0
ef8d291b0,1.9,0.2,5.0
5597af31b,1.0,0.5,2.0
52ec30101,4.5,0.2,13.0
9ee7776db,0.0,0.0,2.0
756025f7c,1.2,0.2,4.0
14dcf6ec8,2.4,0.6,4.0
8db729086,1.2,0.6,2.0
ada465227,1.3,0.3,4.0
58bfbd845,2.9,0.7,4.0
b24b7d23e,,,
109d21b69,0.0,0.0,4.0
b28bc9e65,2.1,0.0,4.0
863947277,2.2,0.4,4.0
2ac3ca459,1.0,0.2,4.0
a3740bea8,2.6,0.3,5.0
cc628c147,3.7,0.6,6.0
0c47e700c,3.1,0.4,7.0
76017363e,0.0,0.0,1.0
8de1c1ca1,2.0,0.2,5.0
c432261a7,0.9,0.1,4.0
df9cc49a1,0.0,0.0,1.0
07e6b5eae,2.6,0.0,12.0
6264e2ffa,,,
9fd0556db,1.2,0.0,5.0
199da9e42,2.9,0.0,12.0
fc8c8d169,7.0,0.1,24.0
0ff50cbd5,0.7,0.3,2.0
21260b18f,1.6,0.8,2.0
8310e47df,0.4,0.0,3.0
269d8414a,2.4,0.0,9.0
b28633b1c,,,
dd4f3b8a8,1.6,0.3,3.0
39816161d,0.0,0.0,1.0
ff4b9b3b4,2.0,0.0,7.0
90983a905,0.9,0.9,1.0
9d70a0499,1.9,0.3,5.0
4a2270c3e,3.3,0.0,5.0
1d4574c90,5.6,0.2,15.0
b8215b5e3,2.4,0.1,7.0
4836bf864,6.3,0.3,13.0
2a6d369bb,2.7,0.3,6.0
8bd82188f,4.8,0.1,9.0
a6e2258f0,3.0,0.6,5.0
10ba7efac,1.9,0.9,2.0
d76e9dedd,3.5,0.1,11.0
d1f80f7d1,0.9,0.0,2.0
d65b5a052,0.3,0.3,1.0
1d4adbcc2,1.7,0.8,2.0
23829dc63,0.6,0.3,2.0
7986a1870,3.2,0.6,5.0
9f8c97661,4.0,0.2,11.0
a9ec75efb,1.1,0.3,3.0
9b6b350c8,1.5,0.3,4.0
aa3ee9d0b,3.0,0.4,5.0
15538a661,1.5,0.7,2.0
6bb85e53d,12.7,0.5,20.0
7a1f83080,4.5,0.5,7.0
752c2658d,0.7,0.1,4.0
bbaa4a431,0.1,0.1,1.0
d6e52b75b,7.2,0.1,24.0
c80041cdf,,,
10bbe5ea4,0.4,-0.1,2.0
504134fd6,,,
7af09e92f,1.2,0.4,3.0
91288ac35,1.7,0.1,6.0
ffb33c204,2.3,0.5,4.0
54ec12bf6,2.4,0.0,6.0
ded8d95c0,1.9,0.6,3.0
dc8caa6d2,0.3,-0.3,1.0
9ca400496,0.1,-0.1,1.0
f8b975c1f,1.7,0.4,4.0
311157c79,2.1,0.7,3.0
4c1adfa96,4.6,0.3,12.0
ad6992c20,2.3,0.4,5.0
1f2d73626,0.0,0.0,1.0
528115548,0.9,0.4,2.0
cb8cce181,0.3,0.0,3.0
c41283409,0.7,0.7,1.0
4c0de1708,1.8,0.4,4.0
f5de721c8,0.9,0.9,1.0
fe2cc3feb,2.3,0.3,4.0
31ac53fd2,0.4,0.4,1.0
24e800fa6,1.7,0.0,5.0
4501c8125,2.9,0.4,6.0
02cf14499,0.7,0.3,2.0
521e214ec,1.2,0.1,4.0
edd25890d,0.9,0.9,1.0
3d9b4bdc1,1.0,0.1,5.0
7dcd7351d,0.0,0.0,1.0
1976719f7,0.0,0.0,2.0
a1eb5f685,0.6,0.6,1.0
7a496733d,6.5,0.1,14.0
76495d7f4,2.7,0.2,6.0
89792afe0,3.0,0.4,7.0
62bf39bdf,3.3,0.2,10.0
e925bdf02,4.7,0.2,11.0
d87bad8d9,4.6,0.1,10.0
c7f20f68c,1.4,0.2,4.0
e2c1b469e,0.7,0.0,6.0
784ec5ba3,3.6,0.5,7.0
b560efa40,2.0,0.6,3.0
d2c9dd7d1,1.4,0.1,4.0
6668ff629,2.7,0.2,6.0
65de38d1d,2.3,0.4,5.0
117059fe3,1.7,-0.3,4.0
ac813296c,5.1,0.3,8.0
7cd6556bc,0.9,0.9,1.0
e456bf863,3.2,0.1,7.0
7f432329f,1.4,0.0,7.0
65f311c09,2.8,0.2,5.0
8fd0d7864,0.6,0.6,1.0
6b10d4880,1.6,0.1,5.0
3d0b85658,3.2,0.0,6.0
67839e63d,3.0,0.7,4.0
77014fe37,1.0,0.2,5.0
467bd5bc8,3.5,0.5,7.0
8f1105e2a,1.1,0.3,2.0
3bb43df82,3.2,0.1,8.0
b47ab81c9,2.0,0.2,5.0
55247ed35,0.2,0.0,3.0
6220663ba,3.6,0.4,8.0
b5486d844,3.7,0.2,13.0
48a2123f4,2.6,0.0,11.0
d6ff1af86,2.1,0.7,3.0
27eedd440,0.0,0.0,1.0
24dbfaf39,3.4,0.5,6.0
d76134f00,3.1,0.2,5.0
48594b089,0.9,0.2,3.0
53f434ae8,0.4,0.2,2.0
e1a2d9477,4.3,0.5,8.0
708d4eb55,2.1,0.4,5.0
aba84d40f,2.0,0.3,3.0
40b64aa21,,,
3daf36ca1,2.7,0.1,7.0
630fe24e7,1.1,0.1,3.0
558ca2c00,3.0,0.4,6.0
7321cbf99,2.2,0.4,5.0
5ad497d30,4.2,0.1,10.0
9deb1340f,1.2,0.0,5.0
77544cbd4,1.2,0.1,6.0
3dae967f1,1.8,0.1,5.0
76dae2b3e,1.8,0.2,5.0
fa8cdf62e,0.1,0.1,1.0
6a6e8e4eb,6.1,0.4,14.0
a90161422,1.3,0.3,3.0
9ba05432d,0.6,0.6,1.0
67af2d880,3.5,0.2,10.0
4e76c15d3,5.2,0.2,13.0
6f2ddae0d,4.4,0.1,14.0
1e45f7387,2.2,0.3,6.0
6fbfd7f45,2.2,0.5,4.0
662564431,3.3,0.3,5.0
abe27623b,0.4,0.0,3.0
73ec4c916,1.3,0.2,2.0
416cb5d6d,1.2,0.0,6.0
b26bf64a6,1.5,0.3,3.0
419d296e7,12.0,0.3,28.0
4dff83c9f,1.3,0.1,5.0
196b39897,0.6,0.6,1.0
b0f2a1939,1.6,0.0,10.0
16a371487,0.5,0.2,2.0
cf6000a98,1.3,0.1,4.0
7a7f8a828,2.8,0.5,5.0
07b2296d7,0.9,0.4,2.0
8cee52ff2,1.3,0.2,3.0
8cdad4b1c,2.4,0.4,5.0
0cbe33a44,0.2,0.1,2.0
91c4cb54d,2.3,0.0,9.0
2a6bb49f5,0.9,0.9,1.0
d08efa704,0.1,-0.1,1.0
c70867d90,2.5,0.2,4.0
f11772123,0.6,-0.6,1.0
eec3cbd6e,0.0,0.0,1.0
ee8bf2efb,1.2,0.3,3.0
44a541574,0.4,0.4,1.0
8bf424910,3.2,0.6,5.0
ce27c0f68,0.9,0.9,1.0
f1da458ce,3.3,0.1,10.0
f135e422d,1.2,0.0,5.0
09ef02857,2.6,0.2,3.0
847a8b31d,5.7,0.3,12.0
6c44c99ef,0.3,0.1,3.0
fc229a9d7,1.7,0.4,4.0
802290aa5,1.4,0.1,6.0
3f10302c7,,,
9160fdb5f,1.7,0.5,3.0
59097271b,6.6,0.0,19.0
65dc47112,1.2,0.6,2.0
8132fabfd,0.8,0.1,4.0
7a72ba3d7,0.6,0.0,6.0
0244298a9,1.0,0.5,2.0
2dc54e9fd,1.6,0.0,6.0
787a8c11d,1.1,-0.2,4.0
35d9045fb,0.8,0.8,1.0
b748dc1da,0.4,0.4,1.0
8cc02d983,1.8,0.6,3.0
01928bd13,5.7,0.5,7.0
618bb4def,1.0,0.0,3.0
3a8f24615,0.9,0.9,1.0
bbdcd94a9,1.9,0.1,5.0
848b83b62,,,
d9b63ae80,0.1,0.1,1.0
e239373ff,1.5,0.7,2.0
3517189ab,1.1,0.0,5.0
934546487,4.9,0.0,18.0
b73c5a1b7,0.5,0.2,2.0
7193a5332,3.6,0.6,6.0
81670cf7e,0.4,0.0,2.0
055825f1c,0.8,0.8,1.0
a37a24a58,1.9,0.0,4.0
a12589a09,5.9,0.2,14.0
d41773368,1.4,0.4,3.0
8e343f4df,2.9,0.4,6.0
3c43b7541,0.8,0.8,1.0
2e400a579,0.0,0.0,1.0
c1f16a59a,0.4,0.4,1.0
f35683806,3.4,0.5,6.0
8b1151deb,1.7,0.0,9.0
3e9a56447,0.8,0.2,2.0
dc9557824,1.0,0.3,3.0
4ad9ea6f0,0.3,0.1,2.0
1d5a59ca9,0.0,0.0,1.0
113bc00e8,3.6,0.3,8.0
2ece6b26b,1.5,0.0,12.0
0c200f7a6,0.0,0.0,1.0
967fa3210,0.5,0.2,2.0
9bfddbc4c,1.4,0.3,4.0
416d8761e,0.8,0.8,1.0
db4995bf8,2.9,0.7,4.0
c0d97f130,1.6,0.5,3.0
7b67f6ed6,1.1,0.1,6.0
e67cffa8b,3.3,0.1,8.0
525947b88,0.5,0.5,1.0
a0f3a1cb4,0.0,0.0,1.0
86219b4fe,1.5,0.1,6.0
d4af5cffc,5.4,0.3,12.0
8a45e38c9,0.2,0.0,3.0
62817491e,0.0,0.0,2.0
e77f9e778,1.9,0.1,7.0
a6396a580,1.8,0.9,2.0
a40a8c0ce,3.2,0.2,8.0
a73915bd2,8.4,0.4,19.0
bc7eb8b16,0.6,0.3,2.0
40ea976de,2.5,0.0,6.0
d52c77d14,4.3,0.5,8.0
eb5eb875a,1.1,0.0,4.0
39bff85f9,2.9,0.1,8.0
f4c9a0b24,2.9,0.4,6.0
16d7f208a,5.7,0.2,15.0
a6a0b1762,3.4,0.4,5.0
3ea49aa4f,3.0,0.3,7.0
f51f68a13,1.2,0.3,4.0
a7d65135d,1.5,0.2,5.0
aa88c3b97,1.0,0.5,2.0
adfa73768,0.2,0.2,1.0
b2f21fe63,1.0,0.5,2.0
93bffe78b,1.6,0.2,4.0
5accbdfad,1.0,0.5,2.0
6c7db281b,4.7,0.4,9.0
e736f4022,7.0,0.1,22.0
adb97bde0,1.1,0.3,3.0
ac6adc2e4,0.0,0.0,1.0
4f6029457,1.6,0.4,4.0
67c74483f,1.8,0.3,3.0
1314e3f92,0.4,0.4,1.0
1ada8871e,4.6,0.5,9.0
59903171d,0.9,0.4,2.0
3bedb1ef9,2.6,0.3,7.0
53db5839b,0.1,0.1,1.0
a839e26eb,0.9,0.4,2.0
bf1762a3a,3.5,0.4,7.0
ccf24ab8f,3.3,0.1,8.0
ddafef3c4,1.3,0.1,4.0
f0788c412,0.2,0.0,4.0
094ba0325,2.4,0.3,4.0
cf77fed94,3.9,0.4,6.0
bce2ed853,6.5,0.1,14.0
4cc67e8b3,2.9,0.3,8.0
e79487c5d,0.9,0.9,1.0
38470b3c1,3.0,0.4,6.0
bc22c806a,0.7,0.7,1.0
096c37d99,3.1,0.4,7.0
51cdc726a,8.8,0.4,15.0
e9ac456b3,0.2,0.0,3.0
bb78d1aa5,1.2,0.0,3.0
d55faa0ff,1.6,0.0,5.0
329058ec1,0.6,0.1,3.0
bb2c896c5,0.4,-0.4,1.0
03c1e47b4,1.3,0.3,4.0
e6821c448,0.9,0.9,1.0
54cccb3cb,0.9,0.9,1.0
354e9fc50,0.3,-0.1,2.0
17fb33fc8,3.8,0.2,11.0
823d5bd7e,4.2,0.0,13.0
4b7f7fcca,4.6,0.4,9.0
4c4ba8c4e,0.8,0.3,2.0
011350faf,0.7,0.3,2.0
c554f052c,1.8,0.9,2.0
a30ec0916,1.2,0.3,3.0
1f7363767,0.8,0.0,3.0
a6c985a00,2.8,0.0,11.0
6230b6c50,4.6,0.2,7.0
2aac3e0ac,1.0,0.1,4.0
7998c5869,2.2,0.1,8.0
1a61a5963,0.1,0.1,1.0
a3e85821d,0.8,0.3,2.0
9e058e06f,0.1,-0.1,1.0
e88f72461,1.0,0.4,2.0
7b6629627,0.5,-0.5,1.0
6d11e6213,0.8,0.8,1.0
0dd5c500a,1.7,0.5,3.0
cba8264f9,2.4,0.2,4.0
ecd574ddb,4.0,0.0,10.0
bb2a14bd0,0.5,0.5,1.0
e58bebf13,5.2,0.4,10.0
45fd43894,,,
a1543decd,1.2,0.3,3.0
0f27a7baa,0.8,0.2,3.0
15600cfea,0.8,0.8,1.0
6a393b32a,2.5,0.2,6.0
36f07fbe0,1.7,0.3,5.0
836b6e6f3,1.5,0.2,5.0
3863ab300,1.7,0.5,3.0
50682d0f1,1.8,0.6,3.0
840bad15b,,,
b0ad07cfc,1.7,0.4,3.0
af9325798,5.9,0.0,14.0
0632ba05a,1.7,0.4,4.0
c7726d2a4,0.3,0.0,3.0
50af1151a,5.3,0.0,11.0
7b2336880,1.8,0.1,4.0
a7d9451a5,1.8,0.2,6.0
cff311279,0.8,0.4,2.0
51b7034e6,0.4,0.0,3.0
20854e428,3.3,0.2,7.0
e9292cee2,1.1,0.3,2.0
fa87afa7d,16.4,0.0,45.0
6e60043fe,1.1,0.3,3.0
792e8c192,2.7,0.3,7.0
a3d8c3aaa,2.6,0.1,6.0
e3ae90795,5.9,0.4,12.0
7117c4553,1.5,0.0,4.0
87f75c842,2.5,0.1,6.0
86aeb2732,1.8,0.4,4.0
799a41eba,0.2,0.2,1.0
f21f48009,4.1,0.2,8.0
27b272e59,1.0,0.5,2.0
777f82721,0.0,0.0,1.0
7115607a0,3.6,0.7,5.0
fde52ef8f,0.4,0.1,2.0
0c28877b7,0.5,0.0,4.0
b67a29908,0.2,0.0,2.0
e362e64bb,1.3,0.3,3.0
ec30a3b11,6.3,0.3,14.0
81b753aaa,1.2,0.6,2.0
97b469d4b,1.1,0.5,2.0
527071e27,1.6,0.5,3.0
147bd18e0,1.7,0.0,7.0
a1686cafa,2.6,0.2,5.0
fcb565f06,2.4,0.2,6.0
89446d475,2.4,0.4,4.0
c59d7c9f3,2.7,0.2,9.0
f98e4f7b6,1.8,0.3,4.0
b4bf9e247,0.1,0.1,1.0
eda903960,1.5,0.1,5.0
115d6458f,16.8,0.0,47.0
ec4ed9fe6,6.8,0.1,14.0
9b52894bc,6.7,0.1,24.0
28af5e0d3,1.0,0.5,2.0
6ca8ebdbd,0.0,0.0,1.0
9c178d0f4,0.4,0.4,1.0
201ea7802,0.5,0.5,1.0
369d96f21,2.2,0.0,10.0
e73b8f98b,2.1,0.5,4.0
207c30391,0.9,0.4,2.0
461185d51,1.5,0.5,3.0
9726ab93e,3.6,0.2,11.0
843738a2a,0.0,0.0,1.0
a9495309b,1.0,0.3,3.0
ae5f13659,0.2,0.2,1.0
1bf4a2ca7,1.8,0.6,3.0
27a776558,2.0,0.3,5.0
11f773e2f,0.0,0.0,1.0
fd740c8dc,1.7,-0.1,7.0
72bfc767c,1.4,0.7,2.0
bde40e198,0.8,0.4,2.0
954243934,1.7,0.5,3.0
703374c74,,,
2ac180e16,,,
9b2aaf395,1.0,0.3,3.0
527b6112b,2.2,0.1,8.0
206dbf18e,3.8,0.2,7.0
4a874872c,5.4,0.3,14.0
e276617a4,1.0,0.4,2.0
358f7abba,4.4,0.3,10.0
bfaca902b,1.8,0.3,6.0
581100fe5,2.2,0.3,7.0
a9c968c38,1.3,0.0,6.0
bab19cc57,0.7,0.3,2.0
409740892,0.9,0.9,1.0
9430042a3,4.8,0.3,11.0
ab67afee5,,,
90489eccb,1.9,0.3,6.0
d3a6a081b,5.5,0.4,8.0
8facdc86a,2.6,0.4,6.0
3d6f14681,0.7,0.1,3.0
45d384cb1,4.5,0.2,7.0
cb8193d43,1.0,0.5,2.0
1b6f92bc2,3.7,0.6,5.0
bd2dc39e7,0.4,0.2,2.0
388cd5b9c,2.5,0.2,7.0
447be811f,2.8,0.5,5.0
88df1460d,2.2,0.2,4.0
8d25867cb,1.3,0.1,5.0
5eb355cea,4.5,0.5,8.0
38360bf6b,0.2,0.2,1.0
ed7cde89e,1.3,0.6,2.0
1c723cf91,3.5,0.2,8.0
73c4d95a2,2.7,0.2,8.0
8685a0b1c,0.0,0.0,1.0
a7402f657,0.9,0.2,3.0
5a17ff971,2.6,0.0,5.0
17be61e34,4.6,0.1,9.0
6edf4f4fb,1.5,0.5,3.0
49bf3272d,1.6,0.2,4.0
a4e56218b,5.0,0.2,11.0
ece82128e,1.4,0.1,4.0
d8b0d6ad9,,,
75a286d8a,0.7,0.2,3.0
3859838cf,2.2,0.3,5.0
74084fa99,3.3,0.6,5.0
b04a0dd9e,1.0,-0.1,6.0
410490c8d,0.9,0.4,2.0
081f88f27,1.7,0.0,7.0
a69ee8f61,0.7,0.3,2.0
a40116bf1,0.8,0.8,1.0
1e5aeb31d,3.1,0.3,7.0
295b1eef3,0.4,0.4,1.0
94dac1ddf,1.8,0.4,4.0
252b8d395,1.9,-0.1,6.0
85078bc71,3.9,0.6,6.0
5346481de,0.7,0.2,3.0
0d25fb291,3.0,0.4,5.0
34090e9d6,1.5,0.1,7.0
e1c66420e,2.5,0.3,7.0
b833f9624,2.2,0.3,3.0
e5aa922d9,1.1,0.2,3.0
e6292a7b6,1.1,0.2,4.0
cbc7dc778,1.1,0.2,5.0
6c34a5944,0.9,0.3,3.0
6a6756c71,2.2,0.0,8.0
b5295b0e2,0.8,0.2,3.0
91b580948,3.4,0.1,8.0
9f07e2b51,0.9,0.3,2.0
2f05bd40c,1.4,0.1,7.0
c0de58288,2.4,0.4,5.0
239844635,2.0,0.0,7.0
c88eebfdd,1.3,0.4,3.0
b89a89c58,1.3,0.2,5.0
c1a9d98fb,3.0,0.3,7.0
0719de933,0.0,0.0,1.0
6ec9364a7,1.0,0.2,4.0
2d758a13b,0.6,0.6,1.0
cf574d89c,4.1,0.8,5.0
e63a7dd84,3.9,0.5,7.0
98c1efd96,3.9,0.3,5.0
33a8b9601,0.7,0.7,1.0
c69ce3b59,3.3,0.4,6.0
092c46fdd,1.4,0.4,3.0
d5262ce2b,3.6,0.5,6.0
d58ebf3bb,2.0,0.5,4.0
dcdb6907c,1.6,0.5,3.0
279ca5034,1.4,0.7,2.0
14bbc5876,1.7,0.2,5.0
122092781,3.1,0.3,7.0
96b39751e,0.6,-0.1,4.0
cf0e2e817,1.3,-0.2,2.0
bd05c2f75,2.9,0.1,13.0
813bf169b,,,
b677eae2a,2.9,0.2,5.0
9099eb9ee,1.9,0.2,7.0
e5e06c8dd,1.4,0.7,2.0
113920513,0.3,0.3,1.0
1c0aa9866,3.6,0.0,13.0
0bf9dfa21,1.9,0.1,6.0
4f60e910d,3.2,0.2,5.0
e44bb666d,1.2,-0.3,3.0
d7976886b,0.6,0.2,2.0
1d1f2ed1b,0.4,0.2,2.0
2f4eb5847,1.8,0.3,5.0
5781e566b,2.1,0.2,6.0
7e3d0e3f0,2.5,0.8,3.0
a963a6979,1.7,0.1,4.0
97a020fe8,1.1,-0.2,3.0
081c2daa0,0.0,0.0,1.0
6878a6fe0,2.3,0.2,5.0
b34a57b41,2.6,0.6,4.0
d560b8003,0.9,0.1,3.0
8b6690d89,4.7,0.0,14.0
02f31f1ba,2.5,0.3,5.0
3cdbf07be,5.7,0.2,15.0
3ea3cf8d4,1.2,0.4,3.0
5f68fcd05,1.2,0.1,4.0
1c7d56a42,1.1,0.5,2.0
acf289a37,2.9,0.0,5.0
863738ca1,2.7,0.6,4.0
32afa462f,3.2,0.0,8.0
b7910b841,1.1,0.1,6.0
e9e82ad8f,1.0,0.2,4.0
39b3fe88f,0.0,0.0,1.0
d672df50c,1.8,0.6,3.0
25fb57849,3.2,0.8,4.0
77e679018,2.5,0.2,4.0
b7656e70f,2.4,0.2,4.0
b23e29c89,9.8,0.3,24.0
b66715e26,3.0,0.4,5.0
f775ef952,,,
502d58dea,2.3,0.0,5.0
a0c15424b,3.8,0.0,12.0
1f72d4b56,0.0,0.0,1.0
d965d6f3a,1.2,0.3,3.0
d8a48180b,2.2,0.3,6.0
489466e53,1.7,0.5,3.0
625543b75,1.8,0.3,6.0
cbefe3979,8.3,0.0,21.0
7b36167be,0.7,0.7,1.0
4f735cd71,2.9,0.3,6.0
0b807a7dd,1.0,0.5,2.0
29a08292f,8.6,0.1,23.0
795a443ea,0.0,0.0,1.0
a2b2abe02,0.9,0.4,2.0
919820452,1.5,0.3,5.0
79186dded,1.3,0.3,3.0
d7fac1aa9,,,
2e9a53eb0,0.1,0.1,1.0
abd7dcf2c,1.0,0.0,3.0
ddc3af1ee,3.5,0.0,8.0
e63e3eba8,0.1,0.1,1.0
ebef2903c,1.0,0.2,4.0
64c2d97a4,,,
bf9fe33d0,4.0,0.3,10.0
4b8ab594e,1.7,0.3,5.0
f64813f9e,3.1,0.1,8.0
e6c3faeed,0.0,0.0,2.0
8d05a7ab1,2.5,0.3,7.0
e2f718e94,0.2,0.2,1.0
1b5e18242,,,
56d6e2c8b,0.6,0.3,2.0
b93a2c373,0.7,0.3,2.0
7a7835503,18.2,0.5,32.0
d596aea32,3.7,0.3,9.0
9feae89ad,2.7,0.2,7.0
f3f8bb113,0.7,0.3,2.0
30bfebc76,0.3,0.1,2.0
1f467ba22,2.1,0.5,4.0
810ae61da,1.2,0.2,4.0
f98d0ea9b,1.3,0.3,4.0
ea2542b58,0.4,0.1,2.0
4d8bf7feb,2.5,0.2,4.0
10554e146,0.8,0.2,3.0
f600bc8d1,3.7,0.0,9.0
f5ebfd099,0.9,0.9,1.0
96b8b56b4,2.8,0.1,7.0
ea2ad17c5,11.7,0.1,38.0
f5e496f46,7.8,0.3,16.0
c4ab38782,0.6,0.1,4.0
d4e96e3ce,1.0,0.4,2.0
de08c8d31,6.9,0.3,19.0
fb9b44c0c,0.5,0.2,2.0
f20390dba,2.0,0.5,4.0
f61e89a28,1.2,-0.1,4.0
a0c037929,0.7,0.7,1.0
487f74408,0.8,0.8,1.0
c1116d6c4,3.5,0.5,6.0
49fac4dc6,1.5,0.3,5.0
759e2e94e,,,
98673487c,2.4,0.3,7.0
09d9212f5,0.3,0.3,1.0
277f93a50,,,
6326e5387,6.8,0.5,12.0
19cd32fd6,0.8,0.0,4.0
d4c3abf4c,2.5,0.3,4.0
1368f0b22,2.5,0.3,3.0
ff8e7c016,1.6,0.4,3.0
4a7fe0b83,1.3,0.2,6.0
839aa5fd0,4.1,0.2,7.0
f72ec09ba,0.5,0.0,3.0
c960bb1bd,1.2,0.2,5.0
63647ce22,3.2,0.6,5.0
cadcd5ad8,1.8,0.0,9.0
6d24fab68,2.6,0.3,7.0
8b0310013,0.0,0.0,1.0
d8d014d03,5.1,0.1,13.0
43ff07bab,2.3,0.2,7.0
abd366564,1.1,-0.1,6.0
095cba2c7,1.5,0.4,3.0
8760ee6e3,3.7,0.4,5.0
f40de2f6f,0.5,0.0,3.0
eff541eff,0.1,0.1,1.0
f895c20f3,1.5,0.4,3.0
77d7f8364,1.6,0.3,5.0
d2117fd10,1.5,0.7,2.0
5ab714faa,2.3,0.2,5.0
81896d22b,,,
839733624,1.4,0.7,2.0
44867700c,2.4,-0.2,4.0
0b4a33baa,3.0,0.5,6.0
f4cf82def,2.6,0.3,6.0
1b0c683e7,4.8,0.2,10.0
3711579ed,0.5,0.1,3.0
ae886e80d,0.0,0.0,1.0
251bace70,0.4,0.2,2.0
8c0273869,0.1,0.1,1.0
8f72b332c,2.1,0.0,5.0
cd565b4f7,2.0,0.4,4.0
ae3ff3cbc,2.5,0.0,4.0
c0b3f2081,0.4,-0.1,3.0
5876df456,0.3,0.3,1.0
ab13611c9,2.1,0.7,3.0
071753413,1.9,0.6,3.0
5afa2e561,0.2,0.2,1.0
4464fa621,5.6,0.3,13.0
5e5038eb5,2.7,0.9,3.0
0c05a138b,1.2,0.1,7.0
7b79e52f0,1.3,0.4,3.0
a0fb13b2e,1.4,0.2,4.0
de1a20009,4.4,0.1,12.0
b3fb62c05,0.9,0.9,1.0
f8a2993e7,0.8,0.8,1.0
0e922caab,3.8,0.2,10.0
9d602bd84,1.0,0.5,2.0
9191da7b5,2.0,0.0,4.0
c59c51828,0.5,0.5,1.0
eb4dbddea,0.3,0.0,4.0
db27a0a42,0.0,0.0,1.0
f734bc3b5,3.8,0.3,10.0
0e8a11aaa,1.6,0.0,8.0
8b53dec4c,,,
57b35b749,0.6,0.6,1.0
6518a598b,1.1,0.2,4.0
fc537bc7f,4.9,0.3,14.0
e27cb9ac7,1.6,0.1,5.0
552d8047c,3.7,0.6,6.0
